'00010	What can I practise here?	Complete the sentences. Choose all possible correct answers.	[ 'm not knowing ; wasn't knowing ; don't know ; doesn't know ]	don't know	I ... how she stays so fit.	I don't know how she stays so fit.
'01070	Unit 5: Past perfect and past simple	Are the underlined verbs correct? If not, correct them with the past simple or past perfect.	[ had got back ]	had got back / got back	By the time we ...  to the car ...	By the time we had got back / got back  to the car ...
'01080	Unit 5: Past perfect and past simple	Are the underlined verbs correct? If not, correct them with the past simple or past perfect.	[ stopped ]	had stopped	... the rain ...  a little. ...	... the rain had stopped  a little. ...
'01090	Unit 5: Past perfect and past simple	Are the underlined verbs correct? If not, correct them with the past simple or past perfect.	[ found ]	found	But then we ...  that someone ...	But then we found  that someone ...
'01100	Unit 5: Past perfect and past simple	Are the underlined verbs correct? If not, correct them with the past simple or past perfect.	[ broke ]	had broken	... ...  one of the side windows ...	... had broken  one of the side windows ...
'01110	Unit 5: Past perfect and past simple	Are the underlined verbs correct? If not, correct them with the past simple or past perfect.	[ took ]	took / had taken	... and ...  my mobile – and our picnic! ...	... and took / had taken  my mobile – and our picnic! ...
'01120	Unit 5: Past perfect and past simple	Are the underlined verbs correct? If not, correct them with the past simple or past perfect.	[ took ]	had taken	Fortunately, we ...  our money and the SATNAV with us to the waterfall. ...	Fortunately, we had taken  our money and the SATNAV with us to the waterfall. ...
'01130	Unit 5: Past perfect and past simple	Are the underlined verbs correct? If not, correct them with the past simple or past perfect.	[ had driven ]	drove	We ...  to the nearby town ...	We drove  to the nearby town ...
'01140	Unit 5: Past perfect and past simple	Are the underlined verbs correct? If not, correct them with the past simple or past perfect.	[ had reported ]	reported	... where we ...  the theft to the police. ...	... where we reported  the theft to the police. ...
'01150	Unit 5: Past perfect and past simple	Are the underlined verbs correct? If not, correct them with the past simple or past perfect.	[ said ]	said	They ...  that ...	They said  that ...
'01160	Unit 5: Past perfect and past simple	Are the underlined verbs correct? If not, correct them with the past simple or past perfect.	[ were ]	had been	... there ...  a lot of thefts in the area recently – and we shouldn't expect to see the mobile or picnic box ever again!	... there had been  a lot of thefts in the area recently – and we shouldn't expect to see the mobile or picnic box ever again!
'01170	Unit 5: Past perfect and past simple	Complete the sentences with the correct verb form. If both forms are correct, choose both.	[ hadn't spoken ; didn't speak ]	hadn't spoken	She apologised for talking so much and explained that she ... to anyone in days.	She apologised for talking so much and explained that she hadn't spoken to anyone in days.
'01180	Unit 5: Past perfect and past simple	Complete the sentences with the correct verb form. If both forms are correct, choose both.	[ had received ; received ]	had received / received	She showed him the letter she ... from her brother.	She showed him the letter she had received / received from her brother.
'01190	Unit 5: Past perfect and past simple	Complete the sentences with the correct verb form. If both forms are correct, choose both.	[ hadn't been ; didn't go ]	hadn't been	Adam said that he ... skiing for over 20 years, but he was still a lot better than me.	Adam said that he hadn't been skiing for over 20 years, but he was still a lot better than me.
'01200	Unit 5: Past perfect and past simple	Complete the sentences with the correct verb form. If both forms are correct, choose both.	[ had lost ; lost ]	had lost / lost	Edward claimed that he ... his homework on the way to school.	Edward claimed that he had lost / lost his homework on the way to school.
'01210	Unit 5: Past perfect and past simple	Complete the sentences with the correct verb form. If both forms are correct, choose both.	[ had never heard ; never heard ]	had never heard	When she said the famous Oliver Barnsley would be at the meeting, I had to admit that I ... of him.	When she said the famous Oliver Barnsley would be at the meeting, I had to admit that I had never heard of him.
'01220	Unit 5: Past perfect and past simple	Complete the sentences with the correct verb form. If both forms are correct, choose both.	[ had stolen ; stole ]	had stolen	When it was time to go home I found that someone ... my bicycle.	When it was time to go home I found that someone had stolen my bicycle.
'01230	Unit 5: Past perfect and past simple	Complete the sentences with the correct verb form. If both forms are correct, choose both.	[ had left ; left ]	had left / left	After all the guests ... we started to clear up the house.	After all the guests had left / left we started to clear up the house.
'01240	Unit 5: Past perfect and past simple	Complete the sentences with the correct verb form. If both forms are correct, choose both.	[ had broken ; broke ]	had broken / broke	Nadia said that she ... my iPod by accident and offered to buy me a new one.	Nadia said that she had broken / broke my iPod by accident and offered to buy me a new one.
'01250	Unit 5: Past perfect and past simple	Complete the sentences with the correct verb form. If both forms are correct, choose both.	[ had drunk ; drank ]	had drunk	I went to the fridge to get some milk, but someone ... it all.	I went to the fridge to get some milk, but someone had drunk it all.
'01260	Unit 5: Past perfect and past simple	Complete the sentences with the correct verb form. If both forms are correct, choose both.	[ had known ; knew ]	had known / knew	I wanted to meet Mr De Jong because he ... my grandfather during the war.	I wanted to meet Mr De Jong because he had known / knew my grandfather during the war.
'01270	Unit 5: Past perfect and past simple	Complete the sentences with the correct verb form. If both forms are correct, choose both.	[ had seen ; saw ]	had seen / saw	I was certain that I ... Rebecca at the hockey match, even though she said was at home.	I was certain that I had seen / saw Rebecca at the hockey match, even though she said was at home.
'01280	Unit 5: Past perfect and past simple	Complete the sentences with the correct verb form. If both forms are correct, choose both.	[ had taken ; took ]	had taken	After driving for another few miles, we realised that we ... the wrong road.	After driving for another few miles, we realised that we had taken the wrong road.
